x,y
-0.953119,-0.035377
0.133979,0.436436
0.272979,0.054553
-0.016098,-0.067338
-0.937235,-0.769382
0.541396,0.072660
0.605705,0.304773
-0.139847,-0.248347
0.801642,0.220630
0.383774,0.188925
0.445861,-0.090539
0.368706,0.158330
0.003237,0.132853
0.553712,-0.060631
0.617399,0.488874
-2.061536,-1.000953
-0.642092,0.198684
0.665848,-0.743136
-0.378470,-0.202531
-0.171384,-0.335665
0.826696,-0.013284
0.191945,-0.177390
0.302638,0.024328
0.538401,0.034559
0.389340,0.014988
-0.318187,0.533878
-0.439096,0.375752
0.392067,-0.216805
-0.323369,-0.530843
-0.091418,0.393705
0.146994,0.381465
0.650301,-0.168842
-0.169413,-0.631292
0.062414,0.181455
-0.619955,0.207089
-0.108038,0.120857
-0.459266,0.400630
-0.127681,0.325377
0.125914,-0.637403
0.794421,0.025219
-0.129587,-0.192770
0.671580,-0.338227
-0.412940,0.424814
-0.042155,-0.063839
-0.168621,-0.049964
0.748117,-0.213724
0.230688,-0.241453
-0.262969,-0.275878
0.253862,0.208370
0.127441,0.138359
0.516054,0.105507
0.258682,0.445588
-0.147116,-0.047577
0.318642,-0.210871
-0.258401,-0.116121
0.318313,-0.133001
0.359537,0.401557
0.502444,-0.344273
0.573441,0.187056
-0.647059,-0.582770
0.099243,-0.023810
0.337889,-0.646693
-0.557603,0.249319
0.669024,-0.532186
-0.539929,-0.210392
0.534615,0.013547
0.245374,0.882257
0.300447,1.211470
-0.358891,-0.295085
0.558270,0.277581
-0.105541,0.022003
1.253086,0.023373
0.309251,0.210637
0.080583,0.114394
0.273891,-0.077103
0.108935,0.125068
0.072164,-0.188629
1.320067,-0.542927
-0.220966,-0.406610
-0.641509,-0.201815
0.421938,0.066667
0.327917,0.178085
-0.977502,0.541712
0.442362,0.179065
-0.308247,0.153458
0.203208,-0.054880
0.372017,0.081651
0.234681,-0.106532
0.270320,0.196051
-0.424343,1.046673
0.151909,0.545611
-0.916404,-0.014478
0.322359,0.092606
-0.468454,0.242420
-0.011897,0.313479
0.093221,0.375269
1.182932,0.034377
0.221768,-0.075082
-1.664578,0.029499
0.199505,-0.051707
0.252741,0.020124
0.264340,0.387141
0.014707,0.264208
0.688445,0.153265
-0.412486,0.241906
1.000689,-0.800932
-0.261249,0.270312
0.549151,0.247040
-0.023731,-0.324422
0.119407,-0.032535
0.257607,1.197270
1.249556,-0.085847
0.108563,0.128700
-0.316629,-0.445834
-0.938601,0.367139
-0.035930,0.100628
-0.057223,-0.151858
-0.403989,-0.401637
0.194646,-0.287597
0.185740,0.107608
0.149100,0.034696
0.084279,-0.462155
0.549764,0.430110
-0.858457,-0.046990
0.588997,0.554932
0.261529,-0.126302
1.151822,-0.361070
0.180596,-0.200560
-0.560743,-0.092433
0.214992,0.263678
0.769902,0.616763
0.414226,-0.890044
0.422699,-0.062595
0.130929,-0.505882
0.372947,0.457056
-0.625859,0.654786
0.165563,-0.511896
0.306935,-0.314807
0.517072,0.082341
-0.439174,-0.419881
0.298714,0.110350
-0.098162,-0.869770
0.391511,0.145342
-0.278167,-0.716308
-0.673398,-0.412250
0.416531,0.626326
0.657694,0.285242
0.426056,-0.308356
-0.589701,1.542803
-0.104821,0.258106
0.187877,-0.545986
0.231827,-0.162932
-0.746280,0.307763
0.066960,0.249842
0.142403,-0.669386
-0.541951,-0.033120
0.507452,0.352420
-0.044010,0.366323
0.735789,-0.250009
-0.576671,-0.200211
-0.218214,-0.299413
0.289066,0.295063
-0.272008,-0.300433
-0.037020,0.233951
0.044985,-0.211201
0.525910,-0.288210
0.493777,-0.202026
0.383995,-0.145990
0.927583,-0.216890
0.301739,-0.286415
0.192038,-0.299626
0.129478,-0.006884
0.608812,-0.361054
-0.076042,0.316415
-0.172932,-0.338520
-0.126258,0.137496
0.404926,0.264400
-0.647866,0.161022
0.199542,0.161313
0.170468,-0.537267
-0.060397,0.147445
0.495204,-0.092475
-0.222745,0.659993
-0.732238,0.734397
-0.750708,0.487798
-0.385251,0.614163
0.800025,-0.301561
-0.578738,0.548428
0.924994,0.694152
-0.055639,-0.754759
1.258149,-1.109080
-1.041474,0.346744
0.472528,0.739174
-1.050239,-0.985667
0.548156,-0.138768
0.357551,0.184085
0.240425,0.079081
-0.975862,0.479375
-0.154736,-0.139051
0.235336,-0.212293
-0.081629,-0.067221
0.281991,-0.294352
-0.579364,-0.423195
0.365848,0.204082
0.585022,-0.303088
0.119807,-0.246721
0.684690,0.032763
0.601475,-0.601293
0.815086,0.090963
-0.266422,-0.665957
0.806547,0.058380
-0.061724,-0.704703
0.328611,0.160968
-0.265853,-0.406721
0.624685,0.044991
-0.406132,-0.985778
0.971631,-0.929770
0.116660,-0.174203
-0.268473,-0.078600
-0.620183,-0.343116
-0.799667,0.423032
0.322864,-0.138656
0.002937,-0.944021
0.053572,0.341330
0.339360,0.057058
-0.124806,-0.214812
0.325647,-0.165665
0.103801,0.163655
-0.222912,-1.382191
0.898360,0.478388
0.662750,-0.858599
-0.280605,-0.464302
0.408304,-0.229657
0.074426,-0.352920
0.550165,0.104517
-0.084701,-0.508107
0.480433,0.309470
-0.294590,-0.008329
0.496241,0.205228
0.324715,0.287057
-0.586955,1.047311
-0.031692,-0.517410
-0.117160,-0.560521
0.834931,-0.210749
0.639688,-0.083878
-0.137674,0.378983
-1.610661,1.257798
-0.372471,0.168913
-0.507750,0.212272
0.112089,0.542944
0.416544,-0.318884
0.049449,-0.445217
-0.221622,0.209242
1.134031,-1.047403
0.499911,0.599033
-0.393601,-0.162265
-1.259210,0.321360
-0.933197,0.835142
-0.443490,0.380228
0.362905,0.374737
-0.520078,0.672979
0.303400,-0.017126
-0.090669,0.765142
1.002895,0.033310
-0.642274,-1.025690
0.012840,0.132791
0.574803,0.301694
-0.333420,-0.438160
-0.383044,-0.575402
0.355014,0.187765
0.403220,-0.585427
0.365181,-0.261927
0.258442,-0.273032
-0.352768,-0.575516
0.306552,-0.080717
-0.217515,0.027172
0.489406,0.167157
0.153674,-0.143660
0.454206,0.142546
0.286241,-0.145283
-0.303773,-0.513656
0.619242,-0.432202
0.450533,1.091242
0.526721,-0.407077
0.031400,0.030428
-0.389671,0.465875
0.388427,0.111295
0.184373,-0.020854
0.440454,-0.067231
-0.510096,-0.156050
0.459439,-0.395586
-0.206518,-0.569236
1.418597,-0.229054
-0.279497,0.468330
-0.189062,0.626360
-0.168510,0.199654
-0.110202,-0.550992
0.390956,-0.012239
-0.759778,0.102274
-0.086192,0.076498
-0.708243,0.020562
0.361927,-0.250662
-0.171834,-0.305061
-0.530481,-0.010685
-0.176954,-0.380582
0.277888,-0.809795
0.325567,0.014466
0.698515,0.323487
0.458889,-0.122834
0.321172,0.925177
0.077151,-0.702570
0.086589,-0.248794
0.793695,-0.075773
0.355944,-0.068624
0.039506,-0.414410
0.774369,-0.680907
1.074649,-0.116640
0.160992,0.146469
-1.753138,-0.640029
0.241283,0.270297
0.564724,-0.029365
0.765561,0.241212
-0.899430,0.439768
-0.067184,0.253867
0.386847,0.414342
0.076486,0.362874
0.425396,-0.390389
0.523538,-0.030057
-0.076606,0.055181
0.348214,-0.101147
0.337562,-0.263583
0.129602,-0.025295
-0.094353,0.135692
-0.691971,-0.430669
-0.279314,0.671211
0.543513,-0.323555
-0.562090,-0.209542
1.317949,0.113494
-0.124973,-0.035973
-0.105207,-0.142727
0.337898,-0.485377
0.024951,-0.604302
-0.062614,-0.414557
-0.220280,-0.133298
0.601721,-0.078873
0.325402,0.049503
0.213487,0.252425
0.005132,-0.331614
0.135639,-0.496415
0.127404,-0.288007
0.330604,-0.175581
0.687610,0.094320
-0.155598,-0.404068
-0.251446,-0.028843
0.136776,0.268606
0.407420,0.414658
0.020025,0.133015
-0.185972,-0.318406
0.537934,0.116768
0.073248,0.124851
-0.217706,-0.389345
-0.234428,-0.228548
0.596879,-0.156286
0.678555,-0.096805
-0.368094,0.222258
-0.244330,-0.054810
0.616572,0.295218
0.314268,-0.294107
-0.084777,0.155723
0.193525,-0.247241
1.252908,0.059575
-0.271960,-0.327205
0.604571,-0.345220
-0.080445,0.236175
0.011148,0.479705
0.454966,0.201661
-0.096091,0.198521
0.380669,0.093705
-0.221339,-0.399616
-0.612854,-0.073110
-0.146185,-0.611989
-0.309235,-0.254932
-0.584034,-0.513580
0.497675,-0.309124
0.591047,0.366692
0.096019,-0.190732
-0.202216,-0.334664
-0.461229,-0.428668
0.611010,0.304407
-0.300687,-0.103342
-0.855125,-0.279119
0.317400,0.158079
0.164351,-0.137863
-0.370136,0.395671
0.037507,0.253188
-0.640378,0.045647
-0.608120,-0.458600
-0.554085,-0.118467
0.894388,0.655938
-0.883311,-0.054525
-0.742082,0.199376
-0.367238,0.219192
-0.256492,-0.255758
0.708668,-0.367969
-0.510583,0.578696
-0.670408,1.102162
0.484859,0.726219
0.187405,0.192240
-0.777944,-0.270218
0.282620,0.306199
-0.487586,-0.958906
0.194327,0.455264
0.151552,0.123213
0.515818,0.207330
0.491548,0.186238
0.630621,0.264206
-0.427541,-0.652997
0.275542,-0.306539
-0.795831,-0.316480
0.286653,0.616011
-0.015836,-0.132371
-0.172184,-0.545322
0.185575,0.298018
-0.136129,-0.108042
0.543388,0.114413
0.285700,0.435451
-0.644462,-0.269762
0.493512,0.143663
0.608571,-0.049186
-0.075193,-0.655273
0.082283,-0.488788
0.024307,-0.034919
-0.568980,0.155491
-0.125483,-0.047720
0.315212,0.166960
-0.232072,0.070025
0.374630,-0.203571
-0.284720,-0.508718
-0.274256,0.160750
0.474161,0.363224
-0.079772,-0.271969
0.328066,-0.030705
-0.185965,-0.240542
0.337773,-0.088127
-0.764040,-0.616251
0.176802,0.116534
0.295479,0.245767
0.265970,0.154114
-0.075516,0.217108
0.200654,-0.163903
-0.426697,-0.261420
0.782090,0.110094
-0.803358,-0.403643
-1.016093,-0.413817
-0.048394,0.234156
0.082499,-0.570653
-0.183944,0.001491
0.433056,0.149988
1.095010,-1.067367
-0.031669,-0.148222
0.033772,-0.077168
0.372217,-0.110449
0.560613,0.079731
-0.067417,-0.854254
0.321280,0.071257
0.635776,-0.309063
-0.270835,-0.010276
0.466963,0.073817
0.513777,0.401042
-0.629835,0.117080
0.490144,-0.228209
-0.222271,-0.505119
0.116760,0.185198
-0.211967,-0.250672
-0.209012,0.280471
0.688805,0.245036
-0.401782,-0.408001
-0.695151,0.228980
0.083313,-0.075101
0.523388,0.134347
0.148044,0.464186
0.418453,0.067263
0.058983,-0.151008
0.623395,0.002879
-0.120636,-0.455265
0.275411,0.491839
0.839243,-0.143525
-0.138243,-0.494754
-0.134516,-0.508100
0.073605,-0.632797
-0.029318,-0.234320
0.409685,-0.101001
-0.420638,-0.121242
-0.095086,-0.046283
0.103037,-0.090039
-0.630875,0.201650
-0.137731,-0.179136
0.003330,0.431912
-0.380422,-0.129460
-0.584723,0.063126
-0.230513,0.084748
-0.333718,-0.270293
-0.226096,0.205270
-0.219931,0.032781
0.146944,-0.247132
0.505567,-0.350406
0.523136,0.174121
0.607523,-0.308692
-0.056279,0.272024
-0.444873,-1.015780
0.757373,-0.004083
-0.439659,0.035171
-0.452987,0.342239
-0.022085,-0.104513
-0.033920,-0.641253
-0.443768,-0.516506
0.639418,0.442976
0.314394,0.042495
-0.328772,-0.404152
0.164056,-0.979261
0.832940,-0.772647
0.661679,0.077348
0.847739,-0.565224
-0.442823,-0.189427
0.599713,-0.591752
-1.501961,-0.423864
0.697025,0.583418
0.986467,0.124946
0.283820,-0.034131
-0.313020,0.506630
0.243132,0.517275
-0.003109,-0.455021
-0.284296,-0.433008
0.968770,-0.794924
-0.185044,0.178273
0.395901,0.066433
0.918881,-0.112900
0.623602,0.017727
-0.243932,-0.261049
0.301790,0.113844
0.080280,-0.236443
0.440146,0.438725
-0.131665,-0.605476
-0.412250,-0.438842
-0.113020,0.139929
0.082895,-0.423905
-0.160800,-0.101235
-0.523189,-0.238430
0.527344,0.390006
-0.202868,0.209150
-0.101511,0.653376
0.861493,-0.397710
0.492997,-1.263212
-0.866653,-0.460993
-0.334232,0.308226
-0.139805,0.212592
0.515539,0.349853
0.063960,0.328341
0.426793,-0.669159
0.448977,-0.288752
0.200361,-0.203123
-0.506519,-0.522712
0.361647,0.060602
0.162222,0.443292
-0.125990,-0.565656
0.787420,0.279641
0.174814,-0.932956
0.454712,0.073964
0.303869,-0.002997
0.262423,0.716040
0.456508,0.676057
-0.243323,-0.108740
-0.126055,-0.403339
0.760651,0.145497
0.006284,0.000811
-0.033095,0.050739
-0.543410,0.480518
0.256347,0.206765
0.843214,-0.224328
0.616164,-0.681361
-0.677463,-0.290474
0.114978,0.047635
0.458330,0.020470
0.214887,0.030322
-0.054337,0.052657
0.368722,0.426396
0.426742,-0.428360
-0.096143,-0.206310
0.238765,-0.263934
0.553417,-0.815425
0.180329,0.220602
-0.030833,-0.167216
0.067585,0.372500
0.279689,0.133887
0.419976,0.057896
0.198798,0.218796
0.299378,0.057296
-0.481962,-0.304627
0.062656,0.067174
0.824182,0.209132
0.011962,-0.152936
0.542665,0.514534
0.443655,-0.065576
-0.108169,0.842085
-0.124720,-0.227052
0.241991,0.001364
0.531481,-0.229997
-0.240424,0.036086
-0.122424,-0.006649
0.364783,-0.597352
-0.020434,0.682128
0.258881,1.150924
-0.104442,0.312588
0.420110,-0.265371
-0.209308,0.319603
0.143965,0.190330
-0.106499,-0.466132
0.287869,0.123948
-0.187978,0.088206
-0.057434,0.302774
-0.751231,0.368810
-0.576635,0.603026
-0.490066,0.570671
-0.355650,0.731979
-0.450743,0.428512
0.561169,0.099368
-0.241586,0.263460
-0.441350,-0.260262
-0.035295,-1.042247
-0.391827,-0.231466
1.060893,-0.829515
-0.456248,0.576505
0.235721,-0.158091
-0.186391,-0.384582
0.440280,-0.250733
0.022034,-0.346470
-0.860619,-0.439439
0.078783,-0.078427
1.233920,-0.066606
0.023346,0.107043
-0.485823,0.396727
0.839246,0.154623
0.637144,-0.110570
0.382393,-0.009563
0.433674,-0.020687
-0.112125,-0.704500
0.468583,-0.001266
-0.067585,-0.329984
-0.440771,0.229913
-0.199281,-0.290831
0.772798,-0.460533
0.331349,0.164827
-0.130439,-0.446269
0.451073,0.258287
-1.144477,0.492187
-0.144999,0.041267
-0.128502,-0.777442
-0.306952,0.588854
-0.497185,-0.249104
-1.175854,0.375022
-0.234611,-0.048009
0.560687,0.297823
-1.254253,0.559383
0.311837,0.314374
-0.598537,0.056411
0.266171,0.158785
-0.168734,0.112905
0.292728,0.372178
0.033528,0.024378
-0.370860,-0.603749
0.566215,0.203297
-0.347326,0.447037
-0.579699,-0.236300
0.103069,0.417154
-0.851404,-0.162156
0.032890,-0.177798
-0.515954,0.065840
-0.155420,-0.557389
-0.629051,0.061345
-0.480872,-0.323032
-0.597821,0.698682
-0.773562,0.231718
-0.022335,-0.000965
0.907052,0.057154
0.146687,-0.021217
0.444923,0.167478
0.318709,-0.295731
0.323749,0.235835
0.744292,-0.118173
-0.119038,-0.058048
-0.289805,0.195659
0.182997,-0.708453
-0.839963,0.255071
-0.760003,0.107955
0.090592,-0.244715
0.443345,0.830802
-0.082102,-0.205636
-0.148552,0.067920
-0.243103,-0.409886
-0.622089,-0.020138
0.504949,0.292529
0.088273,-0.437846
-0.037143,1.273388
-0.363793,0.478365
-0.677030,-0.151352
0.387668,0.436501
-0.090724,-0.544358
-0.430399,0.028992
0.319667,0.371564
-0.379415,0.320105
0.154987,-0.395399
0.681646,0.069163
0.539395,0.040573
0.338637,-0.452498
-0.642049,0.254372
0.029254,0.230081
0.287196,-0.607342
-0.166836,0.707937
0.164807,0.381282
0.178365,-0.202314
0.136435,-0.307848
0.207036,-0.031709
-0.471553,-0.399389
-0.417105,-0.210193
0.881576,-0.125146
0.410192,0.002472
0.484040,0.097850
-0.474692,0.152817
-0.820231,-0.083152
-0.330864,0.154399
0.432585,-0.009453
0.162088,0.253882
0.317483,-0.205862
-0.067994,-0.588700
-0.571009,-0.094622
0.395939,-0.048389
-0.440383,-0.185204
0.063687,-0.110575
-0.224734,-0.699168
0.300684,0.028851
0.210430,0.068063
-0.507350,-0.166557
0.254870,0.123321
0.255825,-0.397271
0.223171,-0.044488
-0.646230,-0.146378
0.383636,0.370030
-0.426035,0.782123
-0.410091,0.358450
0.329882,-1.257619
-0.480399,-0.369131
0.620057,-0.236972
-0.437925,-0.353443
-0.017455,-1.473446
-0.198451,-1.715977
-1.054620,-0.449752
0.732162,-1.274287
0.357525,-0.268412
0.132176,-0.209148
-0.352989,0.679406
-0.048335,1.016678
0.540197,-0.073580
0.407156,0.399909
-0.507074,0.625034
-0.193882,-0.080733
0.846556,1.004414
-0.741328,0.114603
-0.442611,0.477424
0.585571,-0.212487
0.301181,0.432293
-0.351922,-0.491404
0.217353,-0.060657
-0.347552,-0.202875
0.163212,-0.494008
-0.151407,-0.020492
-0.151961,-0.304157
-0.183581,-0.306987
0.732600,0.923088
-0.531059,0.254232
0.371054,0.740690
0.355602,-0.660536
-0.384222,0.040752
-0.014564,-0.240522
0.333022,0.482983
0.181621,-0.359419
0.102926,0.244317
0.216108,0.346178
-0.560027,-0.006738
-1.406888,-0.408665
-0.822373,-0.703296
-0.483746,0.270752
-0.571054,0.428267
-0.277430,-0.657443
0.228144,-1.332291
0.814219,-0.081197
0.542887,-0.387048
-0.405214,-0.327553
0.045243,-0.324384
-0.379305,-0.622331
0.084268,-0.335679
0.512966,1.254397
-0.142753,0.773900
-0.608406,-0.022652
-0.038682,1.245660
-0.400077,0.490614
-0.235757,0.594061
-0.249410,-0.663730
-0.081292,0.010748
0.024759,-0.122183
0.971302,-0.829040
0.619926,1.125354
0.324146,-1.297851
-0.309134,0.244203
0.711737,0.566128
0.068508,-0.342247
0.075346,-0.080620
-0.651395,0.256471
-0.028394,0.583943
-0.430274,0.266370
-1.411053,0.822900
0.788755,-1.171911
-0.249952,0.011849
0.719935,-1.004118
1.275805,0.119674
1.462802,-1.298575
-0.999475,-0.761595
-0.737198,-0.132599
-0.447684,-0.316747
0.637518,0.310364
0.588340,0.598471
0.332200,0.244955
0.403281,-0.101142
-0.466793,-0.411216
-0.204062,-0.262744
0.528155,0.309085
-0.477867,0.897733
0.267116,-0.649962
-0.329312,-0.502396
-0.217088,0.431643
0.693209,0.284160
0.743747,-0.225947
0.251887,0.170502
1.019609,-0.291222
-0.142128,-0.359804
-0.120740,0.221903
-0.076942,-0.064553
0.349526,0.301362
0.802647,-0.153047
-0.668834,-0.322516
-0.072667,-0.187181
0.331735,-0.295186
0.030980,0.123727
-0.459758,0.337107
-0.286030,0.361632
0.626388,0.093199
0.845928,0.266266
0.656627,-0.818092
-0.359439,-0.174019
-0.231152,0.049034
-0.550485,0.397258
0.481429,0.710078
-0.304437,-0.971943
-0.300986,-0.894497
0.475516,-0.001007
-0.171270,-0.301833
-0.041562,-0.446702
-0.373862,-0.440247
0.405190,-0.283924
-0.500120,0.282744
0.222804,0.467293
-0.033062,0.218742
0.520391,-0.072788
-0.000040,0.384884
-1.129531,0.796495
-0.066933,-0.305366
-0.201766,0.165401
0.150624,-0.069748
-0.546404,-0.557260
-0.608983,1.543864
0.330043,0.229049
0.850219,-0.208560
-0.534399,-0.498436
0.482482,-0.268788
-0.870058,0.609425
-0.331111,0.628653
-0.146565,-0.288353
0.132098,-0.342440
0.385597,-0.627578
1.078303,0.027600
0.103864,-0.426794
-0.255252,-0.397118
-0.216420,-0.513392
1.339694,-0.246660
-0.348271,0.009859
-0.801142,0.082636
0.515542,-0.167907
0.505931,-0.083640
0.279146,0.607685
-0.609784,-0.326566
0.223096,0.001828
-0.035455,-0.539347
0.524913,0.457623
-2.821586,0.751981
-0.346140,0.405510
0.737941,-0.504048
0.442287,0.103665
-1.096713,0.060215
0.420371,0.118072
0.017901,-0.179751
-0.531043,-0.505526
0.206127,-0.201850
-0.207853,0.446947
0.183144,0.188484
-0.563724,-0.147415
0.582518,0.306972
-0.199204,-0.174734
0.075553,0.292736
0.010886,0.753208
0.223387,0.804685
0.040257,-0.034868
0.330934,-0.436000
-0.029256,-0.197568
0.188461,-0.434101
-0.346265,0.164560
-0.261204,-0.557974
0.113798,0.545946
0.369762,0.440139
-0.078888,-0.272718
0.527711,0.267223
-0.194537,-0.055873
-0.544435,-0.307695
0.446460,0.282750
-0.683124,-0.212170
-0.700466,0.242664
0.215174,-0.158017
0.263598,-0.520561
0.984445,-0.030611
0.313063,-0.171602
0.652672,-0.093496
0.596657,-0.583774
-0.383403,-0.442123
0.096133,-0.298027
-0.414944,-0.193504
-0.059730,0.164134
-0.400883,-0.361280
0.120648,-0.072137
-0.332394,-0.347135
-0.077551,0.052727
0.653502,0.123861
-0.330772,0.014725
0.240359,0.205729
0.334602,-0.026641
0.498900,-0.350781
-0.413211,-0.122441
0.209807,0.202315
0.511980,-0.265716
-0.451468,0.083989
0.492139,0.222222
-0.016066,-0.193550
0.111481,-0.054535
0.414155,0.084718
-0.339523,-0.185987
-0.473754,0.449395
-0.458532,0.525364
-0.192473,-0.444082
0.635908,-0.060379
0.579826,-0.933225
0.093963,-0.348535
0.133820,0.584252
0.215496,-1.012614
-0.345766,0.471743
1.416937,-0.695730
-0.018610,-0.444940
0.369388,0.185299
-0.325524,0.070675
-0.358339,-0.142938
0.049692,-0.088870
0.346002,-0.384250
-0.343421,0.482824
-0.086154,0.161175
-0.180678,0.602918
0.153424,-0.489283
0.712215,-0.249134
-0.556273,0.590697
-0.066612,0.197899
0.416645,0.206037
-0.336338,0.395896
-0.244805,0.422579
-0.880685,0.126759
0.386624,0.035869
1.172356,0.163221
-0.081025,0.021290
-0.091196,0.540460
0.543031,0.188083
0.510405,-0.534003
0.437364,-0.045056
0.313190,0.325249
-0.149136,0.235299
0.043016,0.328398
-0.959270,0.931905
-0.069425,0.317905
0.758322,0.005672
-0.808181,-0.033680
0.316265,-0.791283
-0.154640,0.089345
-0.517010,0.210111
-0.196517,0.174622
0.859383,0.203869
-0.290006,0.170641
0.053794,0.189818
1.166683,0.654209
0.540020,0.173363
-0.552594,-0.199242
0.397078,0.030883
0.573587,0.008066
0.867547,0.147212
0.652673,0.587622
0.801957,0.563400
0.062865,-0.227514
0.943131,-0.791872
0.287397,-0.312476
-1.039291,0.455619
1.240145,-1.418766
0.531527,0.235623
0.520760,0.520471
0.438971,0.098360
-0.147877,-0.381915
0.553197,0.461243
0.117723,0.037277
-0.370171,0.153567
-0.502092,-0.103897
0.676608,0.414854
-0.260778,-0.389826
0.477372,0.385475
1.017801,-0.563583
0.433059,-0.160822
-0.463090,-0.241282
0.140146,0.100106
0.348548,0.043203
0.799872,-0.037088
0.658674,-0.107343
-0.571302,-0.739864
-0.227568,-0.504523
-0.300923,-0.635498
0.356895,-0.061144
0.203629,0.500936
0.024919,0.104383
-0.283787,-0.353844
0.319588,0.117160
0.470035,0.089526
0.374431,-0.106539
0.210656,0.583479
0.742162,0.174605
-0.791171,-0.236641
1.494719,-0.230810
-0.114016,0.005854
-0.376788,-0.548629
-0.159716,-0.239072
-0.147400,-0.456064
-0.046254,0.260683
-0.235083,-0.313798
-0.069850,-0.687596
0.591285,-0.120163
-0.221558,0.518619
0.104013,0.113518
0.031208,0.331803
0.237593,0.125873
0.241042,0.534574
0.754744,-0.088359
0.550563,-0.171245
0.071601,-0.633736
0.122753,0.913916
0.574564,0.419320
-0.525372,0.708965
0.347847,0.194513
-0.436328,0.458522
-0.237532,1.093961
-0.143163,0.465601
-0.184671,-0.188999
0.318839,-0.809336
-0.830193,-0.114140
-0.151543,0.906925
0.020341,0.213760
-0.087493,-0.136480
-1.501812,-0.234137
-0.944698,-0.255172
0.146110,-0.052277
0.642453,0.454148
0.049419,-0.552350
-0.122317,0.319180
-0.516754,-0.373668
-0.609764,-0.482985
-0.352324,0.422572
0.099808,0.209517
0.114447,-0.217094
-0.314870,0.237193
-0.091228,-0.240752
0.703947,0.161655
-0.009848,-0.450740
0.129206,-0.670719
0.828803,-0.157688
0.887710,-0.562702
0.184802,0.169674
-0.274938,0.356268
-0.049849,-0.276461
0.582607,-0.130165
-0.180652,0.167186
-0.678843,-0.147093
0.061091,-0.244260
-0.622391,-0.636177
-0.441286,-0.149631
-0.523488,0.079327
-0.073834,-0.484244
-1.726122,0.939713
-0.759483,-0.118136
-0.179968,0.343644
0.396095,0.134371
0.730728,-0.104208
0.477037,-0.031388
0.148906,-0.377529
-0.100262,-0.121288
-0.016776,0.150729
0.594414,-0.097416
-0.229294,0.078487
-0.396592,0.440092
-0.266413,-0.436206
-0.758988,-0.558145
-0.361484,-0.251145
0.607981,0.542142
0.316498,-0.041392
-0.653376,0.293619
0.514178,0.363250
-0.879726,0.355813
-0.003616,-0.413540
-0.373253,-0.091947
-0.508059,-0.340510
0.118685,-0.690922
0.229373,-0.838987
0.212769,-0.533121
-0.329006,-0.600900
-0.136495,-0.618092
0.096204,-0.940196
-0.576240,0.592579
0.335439,0.207360
0.882773,-0.324441
-0.526855,-0.050816
0.162014,-0.503305
-0.632779,0.257977
-0.431006,0.211017
-0.090853,1.118130
0.071467,0.137587
0.233830,0.250528
0.052853,0.347289
0.895763,0.495515
-0.402459,0.462794
-2.384520,0.071491
-0.351267,0.463630
-0.470975,-0.419955
0.716416,-0.108262
0.599430,-0.242566
0.357586,0.022321
0.314700,0.290987
0.287512,-0.266889
-0.583738,1.079684
-0.188760,0.398607
-0.349366,-0.105307
-0.152270,0.102061
-0.306525,-0.422000
0.068356,1.044074
-1.165988,0.026487
0.153568,0.888908
-0.957770,-0.146165
-0.139611,-1.313853
0.620322,0.202580
0.078640,-0.064106
-0.000813,-0.358929
0.383530,0.394278
0.589530,-0.177396
-1.040323,0.162439
0.077063,-0.648077
0.193113,-0.420629
0.356357,-0.316176
0.836741,-0.184340
-0.768906,-0.412925
-0.625792,0.538882
0.799383,-0.017431
0.516588,0.152714
-0.029501,0.148728
0.372357,-0.132045
-0.298645,0.838002
0.402061,-0.102627
-0.148240,-0.414091
0.060922,0.362225
0.034434,0.663702
0.429281,0.251983
-0.132043,0.491838
0.265887,-1.069583
0.354018,0.058007
0.569628,0.070347
-0.112051,1.140317
-0.160909,-0.591214
-0.146281,0.000965
0.546452,-0.086782
1.364812,-0.515173
-0.049913,0.174379
-0.224349,0.344745
-0.194365,-0.222377
-0.786220,-1.727725
-0.140810,-0.068586
0.474839,0.258263
-0.140866,0.410177
-0.382861,0.421016
-0.620640,0.319897
-0.531949,0.305617
0.158401,-0.165047
-0.439848,0.604145
-0.033453,0.144467
-0.138356,-0.208674
-0.525661,0.535421
0.631691,-0.356038
0.057056,-0.079036
0.671489,0.035905
-0.138000,-0.101335
-0.096046,-0.207305
0.142913,-0.378633
-0.176373,-0.820072
-0.865622,1.033611
-0.038037,-0.201584
-0.605970,0.222174
-0.761268,-0.330185
-0.463885,0.221071
0.435075,0.323479
0.392917,0.078532
0.133999,-0.339440
-0.483009,-0.003994
-0.250974,0.236171
-0.010305,-0.721369
-0.369929,-0.150920
-0.006343,-0.426612
-0.275469,0.242000
-0.415410,0.384504
-0.033804,0.570680
0.792765,-0.209893
0.194398,0.169979
-0.224599,-0.184346
0.340322,-0.474137
0.479205,0.106337
0.679981,-0.829750
0.252751,-0.232928
-0.189390,0.135247
0.352893,0.333050
-0.696403,-0.518740
-0.374170,0.178639
-0.206738,0.016702
0.297185,0.114175
0.064706,-0.188271
0.385544,0.097743
-0.747529,-0.033301
-0.583480,0.800194
-0.148931,0.498924
-0.452971,0.226013
0.131699,0.012801
0.382374,0.502617
0.479561,-0.410449
-0.057748,0.114603
-0.319809,0.174881
-0.410301,-0.216487
0.096946,0.061949
0.398472,0.244630
0.329985,0.107806
-0.675095,0.047395
0.954770,-0.032661
0.522418,0.046435
0.277978,-0.089754
-0.060192,-0.196754
